Date,Video Title,Timestamp,Direct YouTube Link,Question,Answer
2023-10-18,L115 - देवी मां और योगिनी गण का संहार | पण्डित काशीनाथ मिश्र जी,22:29,https://youtu.be/FJfQqpfP5DI?t=1349,"I am speaking from Surat, Pandit ji. We have been connected with you for six months. We are doing the Tri Sandhya and also reading the Bhagavat. We have now reached the tenth canto. We see some things in dreams, but we have not had a vision of Lord Madhav to this day. It feels like we won't be able to see him until we have your grace. So, please put in a request to God for us too, so that he listens to us and gives us his darshan.","Okay, mother. You will definitely have a vision of the Lord. Just wait for some time, you will have a vision in the future."
2023-10-18,L115 - देवी मां और योगिनी गण का संहार | पण्डित काशीनाथ मिश्र जी,23:09,https://youtu.be/FJfQqpfP5DI?t=1389,"And there is one shortcoming on my part. My morning Madhav Tri Sandhya gets a little late. I do it between 6 and 6:30 AM. Is that a problem? I prefer to worship after bathing, not just after waking up, which is why it takes time.","You can do it even right after waking up. Just remember Mother Ganga, sprinkle water on your head three times saying 'Shri Gange, Shri Gange,' and you can do the Tri Sandhya. Otherwise, doing it after bathing is also fine."
2023-10-18,L115 - देवी मां और योगिनी गण का संहार | पण्डित काशीनाथ मिश्र जी,23:52,https://youtu.be/FJfQqpfP5DI?t=1432,So I can do it right after waking up by sprinkling some Ganga water. By when will I get the darshan of the Lord? I have a very strong desire to see him.,"You will, mother, you definitely will. It will happen with time. Wait. Jai Jagannath."
2023-10-18,L115 - देवी मां और योगिनी गण का संहार | पण्डित काशीनाथ मिश्र जी,24:22,https://youtu.be/FJfQqpfP5DI?t=1462,"Pandit ji, I've seen a couple of channels on the internet saying that this Bhavishya Malika has no truth to it. They are saying a lot of negative things about you and have posted many such videos, even taking your name. They claim that even Shankaracharya ji says there is no truth in it. What is the reality behind these claims?","In every era, demons have worked against divine tasks and Sanatana Dharma. The Bhavishya Malika is the word of God. I request you to ask your own conscience: am I speaking the truth or a lie? Millions are dying, floods are happening, diseases are spreading, and signs are appearing from Jagannath Kshetra. Are these signs not calamitous? If not, what is the meaning of Sanatana? It doesn't matter what they say. The Malika states that Pandit Kashinath Mishra will propagate dharma, and that is what I am doing. This is my path to liberation. Such people will keep talking; otherwise, how will the battle between dharma and adharma happen? We have the responsibility to protect human civilization. Those who speak ill are themselves evil. Our work is to propagate dharma. They haven't even read the Malika in its original Odia language, so how would they know? We were the first to propagate this to the world. If your conscience says they are right, you are free to leave this path. If you feel our path is right, then stay. The choice is yours. Jai Jagannath."
2023-10-18,L115 - देवी मां और योगिनी गण का संहार | पण्डित काशीनाथ मिश्र जी,29:30,https://youtu.be/FJfQqpfP5DI?t=1770,"Pranam, Pandit ji. I want to share my experience. During your assembly in Gurdaspur, I was listening to the sermon when I felt the Lord's presence and smelled sandalwood. A few minutes later, there was a short circuit at my home. I felt a major incident was about to happen, like the whole house would catch fire. But only two things burned, and the rest of the house was safe. I feel that the Lord saved us. This is my belief.","It is a great joy, mother. See, a true devotee will surely be given a sign by God. In this world, many people will run after falsehoods instead of the truth. This is Kali Yuga. But God gives such experiences to his true devotees. I am very happy to hear your experience. It is a great joy. May God help you attain Him through your faith and devotion, and may God's grace remain upon your family. This is my prayer to God. Jai Jagannath."
2023-10-18,L115 - देवी मां और योगिनी गण का संहार | पण्डित काशीनाथ मिश्र जी,32:07,https://youtu.be/FJfQqpfP5DI?t=1927,"Maharaj ji, I had a question. Last night I had a dream. I don't remember it fully, but I read the Shrimad Bhagavat Purana and follow the Sandhya Dhara. I often meditate on the 'Shrivatsa' mark on Lord Vishnu's chest. In the dream, I vaguely remember seeing the Shrivatsa mark on the idol of the Lord. What is the significance of this?","This means that Lord Vishnu bears the Shrivatsa mark, and seeing it is equivalent to seeing the Lord himself. By God's grace, you had this vision. It is a great joy. Jai Jagannath."
2023-10-18,L115 - देवी मां और योगिनी गण का संहार | पण्डित काशीनाथ मिश्र जी,32:57,https://youtu.be/FJfQqpfP5DI?t=1977,"Pandit ji, since you can see everything, can you see how much Madhav ji loves me? Is his grace upon me? And if I have any shortcomings that I can correct, please tell me so that I can attain him sooner.","Okay, mother. Increase your devotion even more. Madhav ji's grace is upon you, and it will remain. You have devotion, faith, and surrender. Everything is fine. Whatever you are doing, you are doing it right. There are no such mistakes that I need to point out. Joyfully sing praises to the Lord, perform the Trikal Sandhya, and everything will be alright. Jai Jagannath."
2023-10-18,L115 - देवी मां और योगिनी गण का संहार | पण्डित काशीनाथ मिश्र जी,33:52,https://youtu.be/FJfQqpfP5DI?t=2032,"Pandit ji, all these diseases that are coming, will they also spread to all of us devotees?","Look, mother, if a flood comes, it doesn't distinguish between the rich and the poor. Devotees are great because of their dharma, and their place is high. Still, diseases will come to the body, stay for some time, and then go away. For the sinners, however, it will come and destroy them. Okay, mother. Jai Jagannath."
2023-10-18,L115 - देवी मां और योगिनी गण का संहार | पण्डित काशीनाथ मिश्र जी,34:32,https://youtu.be/FJfQqpfP5DI?t=2072,"Pandit ji, I had a son a month ago, but he is very susceptible to the evil eye ('nazar') and remains very troubled. Can you tell me why this is happening? I recite the Madhav name in his ear, but he cries a lot and is very distressed.","Where you make the baby sleep, is there a window nearby? Keep that window closed and put up a screen. He is being affected by an external gaze. For that, place a flower offered to God or a Tulsi leaf near him. And put a black 'tika' (dot) on his forehead. Nothing will happen. If it happens again, then tell me, and I will advise you further. Okay."
2023-10-18,L115 - देवी मां और योगिनी गण का संहार | पण्डित काशीनाथ मिश्र जी,35:48,https://youtu.be/FJfQqpfP5DI?t=2148,"Pandit ji, my second question is: In the Durga Madhav Stuti, is Goddess Durga referred to as Madhav's wife? If so, how should we understand this? Many devotees of Shiva might get upset.","Look, Mother Durga is Mother Radha Rani. She is 'Prakriti Swarupini' (the form of cosmic energy). That is, Prakriti, Yogamaya, is the Lord's cosmic energy. That Yogamaya Shakti is Radha Rani, and Madhav is Krishna. It is written for their divine play (lila). Mother Durga herself was Mother Radha Rani, the authority of Yogamaya Shakti. Because from God, one is the form of nature (Prakriti) and the other is the Supreme Being (Param Brahma). Together, they become Mahavishnu. And the one who is the form of nature is Mother Radha Rani, who is also Mother Durga. Okay. Jai Jagannath."
2023-10-18,L115 - देवी मां और योगिनी गण का संहार | पण्डित काशीनाथ मिश्र जी,36:51,https://youtu.be/FJfQqpfP5DI?t=2211,"Pandit ji, I have a personal question. It's been six months since I joined the Dhara, but no one else in my family has. We have a lot of arguments, mainly because my brother-in-law doesn't work. My husband wants to help him set up a McDonald's franchise and wants my support. I am hesitant because I know they serve meat and fish. Should we take this step just to help him, or should we stand firm on our principles and be against it?","Look, mother, does your husband follow this path? These are very bad times. In the coming era, businesses related to hotels and restaurants are not going to do well. If you invest a lot of money now, it might run for a few days, but disasters are coming—diseases, war, natural calamities—which will cause businesses to shut down for long periods. It would be better for him to open a variety store, a medicine store, or a grocery store. Such businesses will run until the very end and will not close down. In that, there will be both dharma and employment. Jai Shri Madhav."
2023-10-18,L115 - देवी मां और योगिनी गण का संहार | पण्डित काशीनाथ मिश्र जी,39:55,https://youtu.be/FJfQqpfP5DI?t=2395,"My name is Vinod, from Delhi. It's been a week since I joined the Tri Sandhya. I spoke to you a few months ago and have been following your instructions. I am in great trouble; everything is ruined, my business has shut down, and I have nothing. I don't know how to raise my children. Whatever work I try to do, I incur a loss.","Okay. Look, the time you are going through right now is not very good. So, you do one thing: perform the Trikal Sandhya and continuously chant the names of Madhav and the Durga Madhav Stuti. Then, by the grace of God, you will find some good work and earn a living. Don't be sad. Wait for it; it will surely happen with time. You should read the Shrimad Bhagavat Mahapurana. Do it. God will be merciful. Wait. Okay."
2023-10-18,L115 - देवी मां और योगिनी गण का संहार | पण्डित काशीनाथ मिश्र जी,42:22,https://youtu.be/FJfQqpfP5DI?t=2542,"I am Gita from Delhi. Two days ago, I dreamt of two snakes in a pathetic condition. Someone said they were my ancestors (pitr) and told me to take them and serve them. I did, and they became well. But then an enemy came and attacked them. What does this dream mean?","Look, mother, there are some flaws related to your ancestral realm (pitr-lok), which is why you are seeing your ancestors suffering. Because of their past karma, they return to that same state. The attack signifies their karma's effect. For the salvation of your ancestors, complete a full reading of the Shrimad Bhagavat at home within seven days. Perform this ritual with the prayer for their liberation. Your family members should do it together yourselves, without calling a priest. Do it and take refuge in God. After that, tell me what happens. Jai Jagannath."
2023-10-18,L115 - देवी मां और योगिनी गण का संहार | पण्डित काशीनाथ मिश्र जी,43:56,https://youtu.be/FJfQqpfP5DI?t=2636,"I am Satish Kumar Mishra. I'm in some trouble. A friend wanted to buy a second-hand car from another friend. I just connected them. They transacted money, but the seller took the money and didn't give the car. Now the buyer is holding me responsible and asking me for the money. I'm stuck in the middle. How do I get out of this?","Look, take refuge in Madhav and pray to the Lord. Nowadays, do not become a middleman for anyone. Don't do work for others, because due to the influence of Kali Yuga, all humans have become selfish and deceitful. Interact less with friends and give more time to your family and devotion to God. The times are not good. Anyway, take refuge in Madhav. Pray that with the Lord's mercy and your devotion, things will be resolved. Jai Shri Madhav."
2023-10-18,L115 - देवी मां और योगिनी गण का संहार | पण्डित काशीनाथ मिश्र जी,45:45,https://youtu.be/FJfQqpfP5DI?t=2745,"I want to ask about my father. His health has been poor for 10 years; his right side doesn't work properly, and he can't walk well. My mother and I are in the Dhara, but my father is a great devotee of Hanuman ji. There is no cure for his illness yet. What can be done?","Look, mother, the greatest element I have is the Trikal Sandhya. If someone performs the Trikal Sandhya and chants the name of Madhav, in my opinion, whatever the issue, there will definitely be some recovery. And if the trouble is due to some external element, like a tantric practice, it will be removed very easily. Jai Jagannath."
2023-10-18,L115 - देवी मां और योगिनी गण का संहार | पण्डित काशीनाथ मिश्र जी,47:38,https://youtu.be/FJfQqpfP5DI?t=2858,"I am from Nagpur. I dreamt that I went to a temple of Lord Shankar. A 22-year-old priest in orange clothes came out and gave me a neem fruit, saying, 'Take this, it will solve all your problems,' and he was very happy. What does this mean?","Look, the sacred wood ('daru') for Lord Jagannath's idol is made from the neem tree. This is a spiritual sign and God's grace upon you. Have you joined the Trikal Sandhya Dhara? The body of Lord Jagannath is made from the neem tree. This vision, coming from Lord Shankar's temple, is like a direct blessing for you to take refuge in Lord Vishnu. Okay, mother."
2023-10-18,L115 - देवी मां और योगिनी गण का संहार | पण्डित काशीनाथ मिश्र जी,51:06,https://youtu.be/FJfQqpfP5DI?t=3066,"For a long time, I have been trying to tell my husband about what you say about the Kalki Purana, but he has absolutely no faith. His export business is not doing well, so his entire focus is on work, and he doesn't want to listen to anything else. What should I do?","Yes, mother. Right now, you see, there are problems in the Middle East, with the US, and in our business with Canada. The times are such. Still, if you want the financial condition of your house to improve, talk to Mohan. Tell him Pandit ji said to send the Mahalakshmi sutra. You and your husband should read it. With that, the financial situation of your house will change. Okay. Jai Jagannath."
2023-10-18,L115 - देवी मां और योगिनी गण का संहार | पण्डित काशीनाथ मिश्र जी,52:51,https://youtu.be/FJfQqpfP5DI?t=3171,"Pandit ji, you say that one should not read the Shrimad Bhagavat in bed. We live in small houses in Delhi, and a doctor has advised me against sitting on the floor for long due to leg pain. So I read daily with some back support, with my legs straight. Is there any problem with that? Can I continue reading this way?","Faith is the biggest power, mother. If you read, there is no inconvenience, no problem. You can read."
2023-10-18,L115 - देवी मां और योगिनी गण का संहार | पण्डित काशीनाथ मिश्र जी,53:40,https://youtu.be/FJfQqpfP5DI?t=3220,"One more thing, I used to have a lot of dreams when I first joined, and I used to remember them. Now, even if I try, I can't remember my dreams. I want to share them, but I can't recall them. Is there something wrong or anything to be scared of?","No problem, mother. Many dreams come. The dream that is necessary for you, God will make you remember it. The ones that are not necessary and have no meaning, it's okay if you don't remember them. The ones that are important, God will surely make you remember. No problem. Okay."
2023-10-18,L115 - देवी मां और योगिनी गण का संहार | पण्डित काशीनाथ मिश्र जी,54:58,https://youtu.be/FJfQqpfP5DI?t=3298,"Pandit ji, I wanted to ask, the Dashavatara Stotram, the Durga Madhav Stuti, and the 16 names of Lord Vishnu that are in the Tri Sandhya Dhara—in which text are these written? Are they in the Bhavishya Malika or some other scripture? I'm asking because I've heard the Durga Madhav Stuti for the first time.","Look, the essence of Trikal Sandhya is an element from all the scriptures, including the Shrimad Bhagavat Purana. It is a practice that the Devas, Yakshas, and Gandharvas perform daily in their respective realms. Trikal Sandhya is performed everywhere, from heaven to Vaikuntha. For salvation from the age of Kali, this is a sacred element. Those who follow this path will find it easy to go to the Satya Yuga. That is why we propagate this element. Jai Jagannath."
2023-10-18,L115 - देवी मां और योगिनी गण का संहार | पण्डित काशीनाथ मिश्र जी,56:13,https://youtu.be/FJfQqpfP5DI?t=3373,"Father, I am from Chandigarh. We attended your assembly in Gurdaspur. On our way back by bus, during heavy rain, our bus had a very bad accident and almost overturned. It was a terrible trauma, and I'm still shaken. I don't understand if we made some mistake, or if Madhav ji saved us. Please guide me.","First, tell me, are you all okay? Did anyone get hurt? (She says not even a scratch). Look, mother, God saved you all from that accident. Because you were on that bus, people were saved. If even one righteous person is on the boat of dharma, others are saved. Even today, our musicians' bus had a tire burst, yet nothing happened. They told me, 'See, Madhav is saving us.' Mother, wherever you are in trouble, the Lord will save you. Because you had come to the Lord's sermon, what could happen to you? God is with you. There is no fear. Go with joy, chant the name of Madhav, nothing will happen to you. You were saved from a great calamity. Okay."
2023-10-18,L115 - देवी मां और योगिनी गण का संहार | पण्डित काशीनाथ मिश्र जी,58:20,https://youtu.be/FJfQqpfP5DI?t=3500,"Pandit ji, yesterday I dreamt that my wife and I were searching for food during a time of scarcity. We found a vehicle with potatoes and tomatoes, took some, and went to a field to plant them. We found a place that was half water and half dry and started planting them there before I woke up around 4:30 AM. What does this mean?","Look, my boy, in the coming times, there will be a shortage of food—potatoes, tomatoes, grains, wheat. People will face trouble because of this. This dream confirms it. It is also written in the Bhavishya Malika that people will not get food to eat in the future. Devotees who chant the Lord's name get such visions and information before these times come. There is no negative element for you in this. Such a time is coming. Okay. Jai Jagannath."
2023-10-18,L115 - देवी मां और योगिनी गण का संहार | पण्डित काशीनाथ मिश्र जी,01:00:26,https://youtu.be/FJfQqpfP5DI?t=3626,"Pandit ji, when I try to meditate, my mind keeps wandering. I am unable to concentrate.","Look, by repeatedly chanting the name of Madhav, the mind will become steady and stable. How long have you been practicing Trikal Sandhya? (He says 2.5-3 months). Okay, no problem. Whenever you have free time during the day, chant the name of Madhav in your mind and visualize Lord Krishna within. After doing this for about a month, your mind will become stable. The restlessness will go away. Okay. Jai Jagannath."
2023-10-24,L116 - बार बार भूकंप आना किस आपदा का संकेत है ? | पण्डित काशीनाथ मिश्र जी,12:10,https://youtu.be/BxQ0xg57-ns?t=730,"Pandit ji, my question is, when the Mother tests her devotees, she will ask for the 'Brahma Ekaksh Mantra' (the single-syllable mantra of Brahma). Is this mantra 'Om', 'Kleem', 'Kreem', or which mantra will be asked of us?","Look, the 'Brahma Ekaksh' is of two types: one that is chanted aloud (Japa) and one that is not (Ajapa). According to the Oriya scriptures, the essence of Brahma is chanted internally. Externally, what I tell you is the name 'Madhav'. The name 'Madhav' itself is the syllable of Brahma. Chant it for salvation from the Kali Yuga."
2023-10-24,L116 - बार बार भूकंप आना किस आपदा का संकेत है ? | पण्डित काशीनाथ मिश्र जी,13:06,https://youtu.be/BxQ0xg57-ns?t=786,"I have a question. What will happen in the new year, 2024?","The new year will be joyful for devotees. Their religious feelings will grow, and more people will move towards dharma (righteousness). In 2024, more people will turn to dharma than in 2023, although some will also go astray. Simultaneously, the great cataclysm of the five elements will trouble humanity, especially floods, fire, and earthquakes. Animosity will increase worldwide. People and nations will move towards war, and several new war fronts will open. So, such a time is coming. While the times are getting worse, people are also turning towards dharma. On one hand, righteousness grows, and on the other, sin also increases. It will continue like this."
2023-10-24,L116 - बार बार भूकंप आना किस आपदा का संकेत है ? | पण्डित काशीनाथ मिश्र जी,14:37,https://youtu.be/BxQ0xg57-ns?t=877,"On Durga Ashtami in Bikaner, between 9 and 10 AM, there was a terrifying sound. Many people are calling it the 'Bhairavi Daak' (Call of Bhairavi), which was also heard in Odisha. What was that sound? It seemed like lightning, but it probably wasn't.","Look, the 'Bhairavi Daak' has not happened yet. What you heard was all the gods and goddesses calling to each other, making their sounds for the establishment of righteousness (dharma). If the true Bhairavi call had occurred, people would have died. The great roar of Mother Bhairavi has not yet descended upon the Earth. Right now, the various Mother Goddesses in villages, cities, and countries are communicating with each other. When the time for Kaal Bhairavi's roar comes, people will die just from hearing it. Some will turn black, some will go deaf, some will die, some will go mad, and some will fall unconscious. This has not happened yet; it will happen in the future. The time is not yet here. Devotees will not hear it; only sinners will. The Mother's call will be heard by sinners, who will be tormented, while devotees will remain in bliss. It has not happened yet, but it will."
2023-10-24,L116 - बार बार भूकंप आना किस आपदा का संकेत है ? | पण्डित काशीनाथ मिश्र जी,16:46,https://youtu.be/BxQ0xg57-ns?t=1006,"I want to know, on the path of devotion, what should one do to open their divine sight (divya drishti), other than practicing Trikal Sandhya?","You can only progress through Trikal Sandhya. You practice it yourself, so you must have experienced the element of purity it brings to your mind. In my view, there is no other practice that can take you from a human state to a divine one. That is the only way. Hold on to that practice. If you perform Trikal Sandhya three times a day, God's grace will be upon you."
2023-10-24,L116 - बार बार भूकंप आना किस आपदा का संकेत है ? | पण्डित काशीनाथ मिश्र जी,17:40,https://youtu.be/BxQ0xg57-ns?t=1060,"Are all the people who read the Srimad Bhagavatam, chant holy names, practice Trikal Sandhya, and are part of the Sudharma Sangha considered true devotees?","No. Look, the distinction between a devotee and a non-devotee is ultimately up to God. However, I can say that many people practice Trikal Sandhya out of fear while simultaneously engaging in wrongful acts. If their evil deeds outweigh the purifying effect of Trikal Sandhya, how can they become devotees? So, not all of them are true devotees. Thousands of people are practicing, a very large number. The current guidance is for everyone to practice Trikal Sandhya for three years. After that period, it will become clear who the true devotees are."
2023-10-24,L116 - बार बार भूकंप आना किस आपदा का संकेत है ? | पण्डित काशीनाथ मिश्र जी,18:46,https://youtu.be/BxQ0xg57-ns?t=1126,"I have another question, Guruji. You mentioned virtues like compassion, forgiveness, and peace ('shanti'). As college students, we have fun and joke around with friends. How are we supposed to practice this 'peace'?","Peace means that an atmosphere of tranquility should emanate from your words. It should be reflected in your language, actions, and conduct—at home, in society, and at your educational institution. A calm, gentle, and pure person is defined by their speech. Therefore, control your words. Speak only when necessary. Chant the names of Ram, Krishna, and the greatest name, Madhav. And practice Trikal Sandhya."
2023-10-24,L116 - बार बार भूकंप आना किस आपदा का संकेत है ? | पण्डित काशीनाथ मिश्र जी,19:58,https://youtu.be/BxQ0xg57-ns?t=1198,"I joined the Madhav Prabhu family two months ago and have given up non-vegetarian food. However, my daughter still eats eggs, and I have to cook and handle them for my family. How can I properly practice Trikal Sandhya in this situation? Also, how can I convince my family to join this path, as they are unwilling to believe in it?","First, I thank you for holding onto your principles in such a challenging environment. People like you who pass God's tests are rare. A time will come... the people of Kolkata are devotees of Lord Jagannath and know the tradition of Chaitanya Mahaprabhu. If fish and eggs are not offered in the Jagannath temple, your family should also think, 'If the Lord doesn't eat it, why should we?' Even if they continue, with the great calamity that is approaching the Earth, they will eventually give it up. You have made a start. Continue your Trikal Sandhya. Do it in your room, on the rooftop, or in any secluded place you can find. It's alright. Every person will face the consequences of their own actions. Eating an egg is like killing an embryo (feticide). The sin is comparable to aborting a child in the womb. People will eventually understand. Don't be sad and don't pressure anyone. Next month, there is a discourse in Kherpur. If you and your family can attend, I believe some of them will surely have a change of heart."
2023-10-24,L116 - बार बार भूकंप आना किस आपदा का संकेत है ? | पण्डित काशीनाथ मिश्र जी,23:11,https://youtu.be/BxQ0xg57-ns?t=1391,"Guruji, where are you located? I would like to meet you in person.","You are already seeing me now! Look, son, I will be in Ayodhya from March 2nd for a seven-day discourse on the Srimad Bhagavatam and Bhavishya Purana. You can come then, and we can meet and talk. There will also be events in Gujarat in December, and in Delhi and Rajasthan in January. In UP, there will be a discourse in Sri Vrindavan. The schedule is fixed until March. If it is convenient and you have the means, you are welcome to come. Otherwise, you can speak with our representatives to make arrangements."
2023-10-24,L116 - बार बार भूकंप आना किस आपदा का संकेत है ? | पण्डित काशीनाथ मिश्र जी,25:05,https://youtu.be/BxQ0xg57-ns?t=1505,"My health is poor, and I had to move back to my village. How will I be able to meet you?","It's alright. We will surely meet when the time is right. For now, practice Trikal Sandhya and spread its message to others. Tell everyone about it. People of any religion or faith can practice Trikal Sandhya."
2023-10-24,L116 - बार बार भूकंप आना किस आपदा का संकेत है ? | पण्डित काशीनाथ मिश्र जी,25:38,https://youtu.be/BxQ0xg57-ns?t=1538,"[When I try to spread the message of Trikal Sandhya,] people say it's all false. [What should I do?]","Yes, that is true. Not everyone is righteous, nor is it in everyone's destiny to accept this path. Not everyone is a saint. The people who call it false are, in a way, correct from their perspective. 70% of people will dismiss it. Perhaps only 15% will accept it, and they are the fortunate ones. Don't worry about what others say. You just continue your practice. We will meet again."
2023-10-24,L116 - बार बार भूकंप आना किस आपदा का संकेत है ? | पण्डित काशीनाथ मिश्र जी,26:17,https://youtu.be/BxQ0xg57-ns?t=1577,"When will the Sudarshan Chakra manifest in the Kali Yuga, and what will its purpose be?","Listen. The Sudarshan Chakra is already manifest; devotees can see it with their inner eye, the eye of knowledge and devotion. Wherever God's destruction takes place, the wheel of time (Kaal Chakra) is at work. It is never openly visible. Perhaps only one devotee in many billions has ever had a direct vision of it. It moves in secret, carrying out destruction, and it will continue to do so."
2023-10-24,L116 - बार बार भूकंप आना किस आपदा का संकेत है ? | पण्डित काशीनाथ मिश्र जी,27:37,https://youtu.be/BxQ0xg57-ns?t=1657,"I have a job, and because of my work schedule, I can only manage to do the Sandhya prayer once a day, not three times. Also, I can't memorize the Dasha Avatara Stotram and Vishnu Sahasranama, so I just read them from a text. Is this okay?","Listen. For the prayers, you can write them down, use a PDF, or take a printout and read from it. If you sit and read it regularly, it will eventually be committed to memory. However, you must perform the Trikal Sandhya (three-times prayer). We eat three or four meals a day, spending about 15 minutes on each. Think of this prayer as spiritual food, food that will purify you and prepare you to be a person of the Satya Yuga (Age of Truth). You must partake of this as well. It's very good that you are doing it once, but try to do the other two times as well."
2023-10-24,L116 - बार बार भूकंप आना किस आपदा का संकेत है ? | पण्डित काशीनाथ मिश्र जी,29:13,https://youtu.be/BxQ0xg57-ns?t=1753,"In the 'Durga Madhav Stuti' (praise), it seems to describe Madhav's form as being that of Durga. Could you clarify the meaning of 'Durga Madhav'?","Look, Mother Durga is Yogamaya (the divine power of illusion). It is with the power of this Yogamaya that the Lord establishes righteousness (dharma). Madhav is Krishna. Both Krishna and Mother Yogamaya will work together to establish dharma throughout the world. That is why we chant the 'Durga Madhav Stuti'."
2023-10-24,L116 - बार बार भूकंप आना किस आपदा का संकेत है ? | पण्डित काशीनाथ मिश्र जी,30:26,https://youtu.be/BxQ0xg57-ns?t=1826,Will Lord Madhav grant his devotees the 'Vishwaroop Darshan' (the vision of His universal form) this time?,"Look, only Arjuna was granted the vision of the universal form. According to the scriptures, perhaps no one else has ever seen that complete, magnificent form. The Kali Yuga will end, but people will not get to see God's universal form, His true nature. Of course, if someone takes refuge in God with deep devotion, that is a different matter. We have not performed the kind of penance or righteous acts that Arjuna did, so it is not possible for all devotees to receive this vision simultaneously. Moreover, there is no need for the Lord to reveal that form now. It was necessary for Arjuna at that time, which is why the Lord showed it. So, don't expect that. Just continue practicing Trikal Sandhya, devotion, and chanting Madhav's name, and everything will be alright."
2023-10-24,L116 - बार बार भूकंप आना किस आपदा का संकेत है ? | पण्डित काशीनाथ मिश्र जी,31:40,https://youtu.be/BxQ0xg57-ns?t=1900,(Implicit) I have had many dreams and visions of the Lord and the Mother. What is the meaning of these experiences?,"This is a sign of your purity. Those who have true devotion will certainly receive the Lord's vision. However, these experiences are a sacred secret. In my opinion, it is not right to publicize them too much. Continue chanting the holy names and practicing Trikal Sandhya. Devotees do receive such visions, but this is a public forum. If you share these things openly, some people will understand, but many will not. Some will speak well of it, others will speak ill. It's better to keep these experiences private."
2023-10-24,L116 - बार बार भूकंप आना किस आपदा का संकेत है ? | पण्डित काशीनाथ मिश्र जी,42:10,https://youtu.be/BxQ0xg57-ns?t=2530,"I've been practicing Trikal Sandhya for about six or seven months. For the first few months, everything was fine, but recently I've been feeling unwell. Medical tests show nothing wrong, and medicine doesn't help. I've stopped the medicine and am focusing on my practice. What should I do?","Look, whatever illness we experience in the body is due to our 'prarabdha' (karma from past lives). Continue practicing Trikal Sandhya, read the Srimad Bhagavatam, and follow the instructions I have given. In my view, with time, you may receive God's grace."
2023-10-24,L116 - बार बार भूकंप आना किस आपदा का संकेत है ? | पण्डित काशीनाथ मिश्र जी,43:10,https://youtu.be/BxQ0xg57-ns?t=2590,"You emphasize protecting Mother Cow, but in my country, Nepal, people mostly raise buffaloes because they produce more milk. What do the scriptures say about this, and what are your thoughts?","Due to the influence of the Kali Yuga, raising buffaloes has become more common in all countries. This is simply a characteristic of the current age. In the Satya Yuga (Age of Truth), the service, worship, and care of Mother Cow will be more prevalent."
2023-10-24,L116 - बार बार भूकंप आना किस आपदा का संकेत है ? | पण्डित काशीनाथ मिश्र जी,43:48,https://youtu.be/BxQ0xg57-ns?t=2628,"I had a dream where I was on the first floor of a hotel, and there were 20-30 snakes outside every room. I walked among them, and none of them tried to bite or harm me. I've never dreamt of so many snakes before. What does this mean?",This means that 'Kaal' (the personification of time and death) is roaming everywhere in the world. It will not harm the devotees but will bring about the destruction of sinners.
2023-10-24,L116 - बार बार भूकंप आना किस आपदा का संकेत है ? | पण्डित काशीनाथ मिश्र जी,44:47,https://youtu.be/BxQ0xg57-ns?t=2687,"(Implicit) My mother dreamt of a snake, and on the same day, two separate inauspicious events involving pigeons happened in our family. What is the meaning of these connected events?","Look, the current times are not good. Seeing a snake, which is a form of 'Kaal' (time/death), signifies problems for people. It is an indication of the coming times, a sign that calamity is approaching the world. For devotees who have such dreams or visions, I believe it is a warning. It is a warning about the changing, difficult times ahead. Such omens can appear both inside and outside the home, and if one person in the family has such a dream, it is a sign for everyone."
2023-10-24,L116 - बार बार भूकंप आना किस आपदा का संकेत है ? | पण्डित काशीनाथ मिश्र जी,46:26,https://youtu.be/BxQ0xg57-ns?t=2786,"As these difficult times are approaching, how can we increase our devotion?","As I have said, by practicing Trikal Sandhya and reading the Srimad Bhagavatam, you will attain all nine forms of devotion ('Navadha Bhakti'). This includes devotion through knowledge, love, and chanting the holy names. If you want to increase your devotion quickly, repeatedly read the chapters on the 'Gopi Lila' (the pastimes of the Gopis) from the tenth canto of the Srimad Bhagavatam. After reading it for a month, your devotion will increase greatly."
2023-10-24,L116 - बार बार भूकंप आना किस आपदा का संकेत है ? | पण्डित काशीनाथ मिश्र जी,47:33,https://youtu.be/BxQ0xg57-ns?t=2853,Will the Lord come to Kannauj?,"I do not know for sure, but he will certainly visit Kannauj as it is a holy place. The Lord will tour all the pilgrimage sites in India, including Kannauj. But understand, the power of a devotee's devotion is paramount. We are receiving guidance and protection for the future. So, continue chanting the name of Madhav. It doesn't matter where the Lord will physically appear. Wherever a devotee chants with devotion, the Lord is present there. This isn't like a political visit; it's a divine connection. The Lord personally goes to wherever there is true devotion."
2023-10-24,L116 - बार बार भूकंप आना किस आपदा का संकेत है ? | पण्डित काशीनाथ मिश्र जी,48:50,https://youtu.be/BxQ0xg57-ns?t=2930,"On the seventh day of Navaratri, while I was offering a garland to the idol of Mother Kali, a bangle fell from her hand and broke. Then, a second bangle fell, but this one was intact. I kept it as a blessing. What is the meaning of this?","Through this, the Mother is giving a sign. It means that in the coming times, many women in the world will be widowed, and many people will die. However, she gave you a blessing. The bangle that fell but did not break signifies that the devotees will be protected. Your devotion will be saved, and so will the devotee's husband."
